comment,label
"Không thể nào xót xa hơn khi nghĩ tới việc bé bị bỏ rơi thế này. Căm phẫn loại người đi làm chuyện này. Mong bé khỏe mạnh. Các bạn làm công tác bảo vệ sự sống thai nhi thật tuyệt vời, mong các bạn sức khỏe.",positive
"Vậy thì có lẽ nào lại để nó chết đi. Nếu cây sồi này chết đi, bạn sẽ không còn cơ hội ngắm nhìn 1 cây sồi nào có tuổi đời đến 300 năm nữa. Hãy cứu lấy cây sồi đó đi",neutral
Thật đáng buồn khi mọi thứ diễn ra như vậy - tâm trạng #201,negative
Con sinh ra trên đời với ông bố bà mẹ như thế này là quá bất hạnh với con rồi . Còn 4 đứa em còn lại không biết có sống tốt hơn không.,neutral
Tự nhiên quyên góp tiền để xem 2 ứng cử viên đấu võ mồm.,toxic
Thật đáng buồn khi mọi thứ diễn ra như vậy - tâm trạng #461,negative
Thật đau lòng khi đọc những tin tức như thế - tâm trạng #1018,negative
"Vậy là xong, các a đã chính thức đc cách ly vĩnh viễn.",neutral
"sản xuất cái bật lửa tới tay người tiêu dùng có 1500đ bán lẻ. nghĩa là giá nhà máy là khoảng vài trăm đồng, có làm đc không.",neutral
Mặc dù đây là những tin đáng mừng nhưng thực sự tôi cũng kiệt quệ vì covid quá.,neutral
Trải nghiệm xuất sắc vượt kỳ vọng - cảm hứng #2053,positive
Thật sự lo lắng cho tương lai nếu cứ tiếp tục - tâm trạng #224,negative
Cầu mong bão giảm cấp nữa đi để đồng bào miền Trung ruột thịt đỡ thiệt hại,neutral
"Trời ơi, đau lòng quá.... Các con mới trở lại trường thôi mà. Xin chia buồn sâu sắc đến gđ các con.",negative
giết người có tổ chức thì phạt thế nào??? án có số thì chắc không đủ sức nặng,neutral
Trải nghiệm xuất sắc vượt kỳ vọng - cảm hứng #683,positive
"Làm màu mà tưởng ngầu, cl thật",toxic
Nếu dùng đinh đã không tồn tại đến ngày nay.,neutral
"Bạn tham khảo thêm Mitsubishi Attrage xem. Giá hợp lý, xe phân khúc B, dáng tương đối, hệ thống an toàn khá, tiết kiệm nhiên liệu cực kỳ phù hợp tiêu chí của bạn",neutral
Năng lượng tích cực khiến ngày mới của mình tuyệt hơn - cảm hứng #2568,positive
Năm của tang thương.,neutral
Như này thì nặng quá. Theo tình tiết ntn thì 15 đến 20 năm sẽ hợp lý hơn. Bởi phạm tội trong hoàn cảnh bị hoảng loạn do bị hại gây ra..!,neutral
"Clip truyền cảm hứng mạnh mẽ, chúc mừng đội ngũ - cảm hứng #44",positive
"Phong cách làm việc tuyệt hảo, mong các bạn tiếp tục - cảm hứng #1716",positive
Đề nghị các bác trả lại tên cho em là Trái Nước nhá.......,neutral
"Huyền thoại thể dục dụng cụ tương lai của TQ, quốc gia vốn đã mạnh hàng đầu thế giới về môn này.",neutral
Thật sự lo lắng cho tương lai nếu cứ tiếp tục - tâm trạng #604,negative
chúc phúc cho cả nhà nha.,neutral
Thích cái cô mũm mĩm ngày xưa,neutral
Đến 2050 liệu còn được bao nhiêu loài... Thật là 1 quy luật buồn và khó có thể làm khác,negative
"Nếu duy trì việc áp thuế cao sẽ từ từ dịch chuyển, Chính sách thuế sẽ ngấm và dịch chuyển từ từ, Nhưng chắn chắn về lâu dài thì sẽ chuyển dịch cư cấu sản xuất. ",neutral
Lên tivi chưa mà sao người dân các vùng quê chưa nắm ta,neutral
Một cái cmnd là chưa đủ ít nhất cũng phải có thêm hình ảnh hoặc chữ ký nữa chứ,neutral
đọc mấy vụ án của tq khá cuốn hút .nhưng vụ này hơi dễ .,neutral
M10 không ghi bàn nên BC thắng đậm!. ^_^,neutral
"Về nhà đi, nơi đây đã cho anh cả tương lai nhưng anh tự đạp đổ nó",neutral
"Cứ đúng đủ nguyên tắc mà làm, không thừa không thiếu.",neutral
Mua ngay combo dưỡng da chỉ 99k số lượng có hạn - ưu đãi #32,spam
"Nếu di chuyển nhẹ nhàng, đường tốt Attrage đáp ứng tốt. Cùng xe Nhật Vios mạnh mẽ, bền bỉ, opptions ngợp đáp ứng mọi cung đường , hạn chế là bản lắp ráp không như Attrage nhập . Độ ồn 2 xe như nhau . Mình vote cho Vios E .",negative
Thật quá xót xa!,neutral
Mọi đứa trẻ khi sinh ra đều là 1 thiên thần và cháu cũng vậy !Điều hạnh phúc nhất là cháu có 1 người bố tuyệt vờiCon chú tuy có vẻ may mắn hơn cháu nhưng con trai của chú lại không có được 1 người bố tuyệt vời như cháu.Cháu sẽ thành công! Chú tin chắc như thế.,positive
"Theo tôi vấn đề lây nhiễm cộng đồng có thể là do các đối tượng nhập cảnh bất hợp pháp qua đường biển, đất liền, nạn đưa người nhập cư trái phé0 vào Việt Nam mới là vấn nạn lớn. Hãy cứ mở cửa cho các chuyến bay Quốc Tế về Việt Nam nhưng hãy cách ly lên tới 28 ngày như 1 số nước vẫn làm để hạn chế tối đa nhất các mầm bệnh không có triệu chứng.",neutral
"Một con người đáng kính, ông tuy phản đối đánh Mỹ nhưng vẫn dốc hết sức để phục vụ tổ quốc cho đến phút cuối cùng.",neutral
"Các em không có sốt,ăn canh nấu chín, thịt kho mặn thì vi khuẩn từ 2 món đó không phải nguyên nhân tiêu chảy. Phải tìm lý do khác. Ngộ độc từ bầu, bí không hiếm nhất là những trái mềm và có vị đắng (cucurbitacin). Khác với tiêu chảy vì vi khuẩn thì có chứng buồn ói, không tiêu hóa.",negative
"Triết lí phòng ngự phản công nhanh của mou khá hợp với bale+son .2 ông chỉ cần dốc 1 mạch còn kane ở giữa,úi dời Tottenham :)) ""đây là ý kiến riêng của e """,negative
Đẹp lạ,toxic
"Nhiều người khuyên đầu tư vàng, giờ bạn cũng đang đầu tư rồi đó.",neutral
Nội dung có chiều sâu,neutral
"Sóng gió đã qua đi, cố giữ nhé VN.",neutral
Nội dung chữa lành khiến mình thấy ấm lòng - cảm hứng #2445,positive
Muốn thì làm liền tay. Đầu tư mà rón rén quá thì thời cơ sẽ qua mất. Đầu tư nhà đất hay vàng theo kiểu của bạn là đầu tư dài hạn mua xong quên nó đi nhìn về lợi nhuận sau 10 - 20 năm nên giá hiện tại cao thấp ko ảnh hưởng nhiều vì sau này kiểu gì cũng tăng theo lạm phát.,neutral
Trải nghiệm xuất sắc vượt kỳ vọng - cảm hứng #1603,positive
"Mọi chi tiết đều chỉn chu, đúng là đỉnh cao - cảm hứng #610",positive
"Yên tâm sau này cccd có gắn chip, thì sẽ không làm giả đc đâu. ",neutral
"Nếu là tôi thì sẽ bán đi 45 cây, sau đó 40 cây gửi ngân hàng lấy lãi năm 1. Đất Giai đoạn covid này sẽ làm giá đất đi ngang muốn mua cứ đợi 1,2 năm nữa xem tình hình thế nào đã. Giá vàng 1,2 năm tới thì biên độ tăng giảm cũng k nhiều nữa giữ chỉ để phòng thân thôi. 5 cây còn lại tôi đầu tư chứng khoán.",neutral
"Giá cả cao hơn hầu hết các hệ thống cửa hàng khác, bảo hành thì lúc nao cũng mất rất nhiều time, tgdd thực sự còn nhiều vấn đề cần xem xét lại",neutral
Cụ sấu ạ,neutral
"Thật tuyệt vời, mình sẽ ủng hộ dài lâu - cảm hứng #2121",positive
Đặt lịch khám ngay hôm nay để hưởng ưu đãi - ưu đãi #589,spam
Hàng giả tự dán mác bây giờ bán tràn lan trên mạng face. Thật sự nguy hiểm nếu k hiểu biết và tìm hiểu kỹ các mặt hàng. ,negative
Bão ơi xin đừng ghéVô miền Trung nhỏ béHãy quay đầu đi ngheVề khơi xa mau lẹĐể quê tôi đất MẹCòn chống dịch lăm leNhiễm từ già đến bé..Suốt bao tháng mùa hèGiờ mới hơi khoe khỏe..Mi vào chắc sứt mẻĐắm chìm thuyền lẫn ghePhá tan tành đất Mẹ...Bão ơi xin đừng ghé...!,neutral
Tội xúi giục con nít trộm cắp phải phạt thật nặng,neutral
Thừa nhận sự thật là hành vi của quân tử. Chúc bạn sẽ ngày càng thành công cùng ASR!,positive
"Ba người kia may mắn thoát chết, lái xe kiểu này nên tịch thu bằng lái chuyển nghề cho rồi",neutral
Sống vậy coi bộ mà khỏe cái đầu các bạn ạ.,neutral
Chưa thấy chế tài đối với người sử dụng. Bởi là vì có cầu mới có cung. Sự thật nó phũ phàng là vậy,neutral
Tuyệt vời!!,positive
Nên lắp camera hành trình. Nó kết hợp cả camera lùi rồi. Ngoài ra không nên nghe ai gạ gẫm mà lắp thêm lung tung.,neutral
Vừa vô học vừa vô duyên,toxic
"Thật đau lòng, biển khơi sóng nước mênh mông, các em thỏa chí bơi lội thì chẳng sao. Vùng khô cạn, thì các em bị đuối nước thảm thương, xin chia buồn, và mong linh hồn các bé siêu thoát.",negative
"Dịch vụ chuyên nghiệp và tận tâm, cảm ơn rất nhiều - cảm hứng #2382",positive
Triển khai luôn và ngay.,neutral
Đọc mà muốn đập cái điện thoại,toxic
Nhìn cái mặt đã thấy ác thú rồi...,toxic
"Clip truyền cảm hứng mạnh mẽ, chúc mừng đội ngũ - cảm hứng #2574",positive
Cút đi cho đỡ chật mạng,toxic
Đúng kiểu sống không ai ưa,toxic
"Bạn Tùng thì quá giỏi nếu tính theo tiêu chuẩn quốc tế IELTS rồi. So sánh với người bản địa là không công bằng, trừ khi lớn lên ở nước ngoài hoặc có bố mẹ người nước ngoài.",negative
Hồi trẻ các tuyến đường này là tuyến đi bộ của tôi rồi.,neutral
Flash sale cuối tuần - đặt hàng trước 12h để freeship - ưu đãi #74,spam
nhìn là đã đủ thốn rồi,neutral
"Tình hình thật nguy hiểm, cần cảnh báo gấp - tâm trạng #1079",negative
"Dịch vụ chuyên nghiệp và tận tâm, cảm ơn rất nhiều - cảm hứng #1932",positive
Tôi chả thiện cảm cô Megan này. ,toxic
Nội dung chữa lành khiến mình thấy ấm lòng - cảm hứng #2965,positive
Bạn có khả năng kết nối mọi người rất tốt,neutral
"Clip truyền cảm hứng mạnh mẽ, chúc mừng đội ngũ - cảm hứng #844",positive
nghe nảo lòng,neutral
Xin Chân thành chia buồn gia đình các con,negative
Dịch vụ kém xa kỳ vọng khiến mình rất bực - tâm trạng #453,negative
Huế gió đang mạnh dần rồi. :-/,neutral
"Remdesivir, cho đến thời điểm này là thuốc duy nhất được chứng minh có hiệu quả khoa học trong việc ngăn covid-19 phát triển (replicate) trong cơ thể. Thế mới biết, một người từng tuyên bố mọi thứ phản khoa học, khi mắc bệnh, lại được chữa trị bằng những phương tiện khoa học tối tân nhất! Cho nên, 'Đừng nghe những gì ta nói, hãy nhìn những gì ta làm'!",negative
"""Khoảng 25 con được cho là đã chết. Nguyên nhân các con vật bơi lạc vào vùng nước nông thường là do mất phương hướng, gây ra bởi biển động mạnh hoặc ô nhiễm tiếng ồn."" - Hic, tội nghiệp các bé cá voi quá.",neutral
"Có 1 bài ca,..ca riết rồi chán. Muôn thuở. Mưa là ngập, ko mưa cũng ngập. Ngày càng trầm trọng hơn dù tốn hàng ngàn tỷ đồng...",negative
Thật đáng buồn khi mọi thứ diễn ra như vậy - tâm trạng #1081,negative
Chẳng qua là người ta chưa thuê đc mặt bằng. Và chưa thuê đc nhân công . Hi nhưng dù gì thì đay cũng là một tín hiệu không tốt cho TQ,neutral
cứ lấy tỷ lệ comment ủng hộ ở đây là biết TT Trump tái đắc cử rồi,neutral
"Thật tuyệt vời, mình sẽ ủng hộ dài lâu - cảm hứng #1341",positive
Thực sự hâm mộ ntk Mạnh Cuờng.,neutral
Trải nghiệm xuất sắc vượt kỳ vọng - cảm hứng #823,positive
"Clip truyền cảm hứng mạnh mẽ, chúc mừng đội ngũ - cảm hứng #3034",positive
cần sử lý các hành vi như thế này nhanh hơn phải trừng trị thật nặng những người như này,neutral
"ai có 2 tỷ thà gửi tk được 10tr/tháng rồi lấy tiền đó đi thuê nhà ở, chừng nào đủ mua nhà đất thì mua, chứ mua chung cư làm gì, xài 2 năm thành nhà cũ chẳng ai muốn mua.",neutral
Năm nay sẽ trắng tay và bắt đầu thời kỳ đen tối và 20 năm nữa mới quay lại,neutral
"Nên mua ngay anh nhé. Giớ là cơ hội tốt cho nhà đầu tư sẵn tiến mặt, có nhiều nền đất chủ cần tiền bán nên giờ giá tốt, chờ nữa có thể mất cơ hội. Anh xác định đầu tư lâu dài thì mua càng sớm càng tốt.",spam
Thật đáng buồn khi mọi thứ diễn ra như vậy - tâm trạng #1451,negative
"Tôi chẳng ngại động vật có vú, chỉ ngại động vật có sừng :')",neutral
"Quan trọng là bác dùng cho mục đích gì. Chạy gia đình không thôi và muốn có chiếc xe chạy bền bỉ lâu dài thì cứ lấy Kona nhé. Seltos được mỗi cái thiết kế mới, mà mới rồi sẽ cũ. Không nên ham",neutral
"20 năm qua, không biết bao nhiêu đôi vai đã trĩu nặng",neutral
"đeo khẩu trang vào thấy còn được được, tháo khẩu trang ra nhìn khuôn mặt ko bằng vk mình..",toxic
"Làm mới, tốn kém mà chấp vá là không đáng.",negative
"Giữa mùa dịch mà có nhà đầu tư mạnh vậy,hoan nghênh quá.Việc làm xây dựng và vận tải phát sinh tạo việc làm thêm cho nhiều người Việt.",neutral
